,Links,job description
162,https://www.naukri.com/job-listings-Manager-Sr-Manager-Business-Development-Corporate-Sales-Ceasefire-Industries-Private-Limited-Mumbai-Pune-3-to-6-years-090218004354?src=jobsearchDesk&sid=1521048680629&xp=13&px=1,"['Business Development Management', 'Corporate Sales', 'Lead Generation', 'New Business', 'Selling', 'Fire Fighting']"
163,https://www.naukri.com/job-listings-Immediate-Hiring-For-Business-Development-Manager-AND-HR-Executive-The-Velocity-group-Pune-0-to-1-years-140318005086?src=jobsearchDesk&sid=1521048680629&xp=14&px=1,"['Business Development Management', 'HR', 'Human Resource Management']"
164,https://www.naukri.com/job-listings-Business-Development-Manager-Jobs-Cruze-Consultancy-services-Panjim-Pune-2-to-7-years-140318008563?src=jobsearchDesk&sid=1521048680629&xp=15&px=1,"['business development management', 'sales', 'insurance', 'direct sales', 'direct marketing']"
165,https://www.naukri.com/job-listings-Business-Development-Manager-VIRTUOSITY-Mumbai-Bengaluru-Pune-1-to-6-years-130318003907?src=jobsearchDesk&sid=1521048680629&xp=16&px=1,"['Business Development Management', 'Sales', 'Bdm', 'Lead Generation', 'Social Media Marketing', 'internet marketing', 'digital marketing', 'Data Mining', 'Client Acquisition']"
166,https://www.naukri.com/job-listings-Business-Development-Manager-Mobikon-Startup-Bengaluru-Pune-Mumbai-4-to-5-years-130318900370?src=jobsearchDesk&sid=1521048680629&xp=17&px=1,"['business development management', 'indirect sales', 'lead generation', 'client acquisition', 'market penetration', 'client relationship', 'key accounts', 'business planning', 'payment collection']"
167,https://www.naukri.com/job-listings-Business-Development-Manager-for-a-Law-firm-in-Pune-Link-Technologies-Pvt-Ltd-Pune-6-to-11-years-140318001373?src=jobsearchDesk&sid=1521048680629&xp=18&px=1,"['business development management', 'legal operations', 'client satisfaction']"
168,https://www.naukri.com/job-listings-Business-Development-Manager-Bengaluru-Delhi-NCR-Mumbai-Pune-2-to-5-years-130318901427?src=jobsearchDesk&sid=1521048680629&xp=19&px=1,"['business development management', 'sales', 'client acquisition', 'strategic partnerships', 'revenue generation', 'client relationship', 'new business', 'strategy', 'business development manager']"
169,https://www.naukri.com/job-listings-Assistant-Manager-Business-Development-mumbai-Pune-Stonex-India-Pvt-Ltd-Mumbai-Pune-2-to-4-years-130318008953?src=jobsearchDesk&sid=1521048680629&xp=20&px=1,"['sales promotion', 'business development management', 'promotions', 'Business Development', 'bdm']"
170,https://www.naukri.com/job-listings-Business-Development-Manager-JLP-Group-Delhi-NCR-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-0-to-3-years-070318006227?src=jobsearchDesk&sid=1521048680629&xp=21&px=1,"['sales', 'market research', 'business research', 'business intelligence', 'bd', 'business development', 'bdm', 'bde', 'marketing', 'corporate sales', 'institutional sales', 'team management', 'channel sales', 'distribution']"
171,https://www.naukri.com/job-listings-Urgent-Requirement-for-Portfolio-Business-Manager-Home-Loan-Product-AU-SMALL-FINANCE-BANK-Limited-Mumbai-Pune-Ahmednagar-Aurangabad-Nasik-Nagpur-Kolhapur-6-to-8-years-090318002879?src=jobsearchDesk&sid=1521048680629&xp=22&px=1,"['Sales Process', 'Customer Acquisition', 'Customer Service', 'New Business', 'Sales Management', 'Target Achievement', 'Home Loans', 'Business Management', 'Team Motivation', 'Real Estate']"
172,https://www.naukri.com/job-listings-Uregent-Opening-for-Business-Development-Manager-staffing-Sales-baner-Survik-Software-Pvt-Ltd-Pune-Baner-6-to-11-years-120318004417?src=jobsearchDesk&sid=1521048680629&xp=23&px=1,"['business development management', 'business generation', 'Lead Generation', 'Client Acquisition', 'client servicing']"
173,https://www.naukri.com/job-listings-Business-Development-Manager-Modi-Infosol-Pvt-Ltd-Pune-3-to-7-years-120318006306?src=jobsearchDesk&sid=1521048680629&xp=24&px=1,"['sales', 'bdm', 'business development manager', 'business development executive', 'sales manager', 'channel sales', 'it hardware sales']"
174,https://www.naukri.com/job-listings-Institutional-Business-Manager-Tender-Business-Hospital-pharma-Pune-9-to-14-years-090318900199?src=jobsearchDesk&sid=1521048680629&xp=25&px=1,"['Business Management', 'Sales']"
175,https://www.naukri.com/job-listings-Business-Development-Executive-manager-solar-Projects-pune-sholapur-Perfect-Placement-Consultancy-Pune-Solapur-1-to-6-years-120917000188?src=jobsearchDesk&sid=1521048680629&xp=26&px=1,"['Power Projects', 'Marketing Executive', 'Sales Executive', 'Business Development Executive', 'Business Development Manager']"
176,https://www.naukri.com/job-listings-Business-Development-Manager-Arcatron-Mobility-Pvt-Ltd-Pune-Pimpri-2-1-to-6-years-080318004049?src=jobsearchDesk&sid=1521048680629&xp=27&px=1,"['Outbound Sales', 'Business Development Management', 'Customer Experience', 'Medical Devices', 'Pharmaceutical Sales', 'pharma sales', 'pharma marketing', 'territory business manager', 'territory sales manager']"
177,https://www.naukri.com/job-listings-Sales-Officer-Area-Sales-Manager-Business-Development-Manager-RAKSHA-PIPES-PVT-LTD-Pune-Nagpur-Ahmednagar-1-to-6-years-100318004739?src=jobsearchDesk&sid=1521048680629&xp=28&px=1,"['Retail Sales', 'Marketing', 'Business Development Management', 'Area Sales Management', 'Channel Sales', 'Regional Sales', 'Sales Executive Activities', 'FMCG', 'Sanitary Ware', 'Regional Management']"
178,https://www.naukri.com/job-listings-Business-Development-Manager-Jay-Jalaram-Bricks-Works-Pune-Ahmedabad-Ludhiana-2-to-7-years-060318006295?src=jobsearchDesk&sid=1521048680629&xp=29&px=1,"['Business Development Management', 'Marketing', 'branding', 'sales and Marketing', 'corporate sales', 'Business Networking', 'Business Development', 'bdm', 'Sales']"
179,https://www.naukri.com/job-listings-Business-Development-Manager-Part-time-REICH-PRINZ-Rapid-Solutions-Private-Limited-Pune-Kharadi-3-to-8-years-110318001156?src=jobsearchDesk&sid=1521048680629&xp=30&px=1,"['Business Development Management', 'Startup']"
180,https://www.naukri.com/job-listings-Manager-Business-Development-Cardio-cardiovascular-Segment-Pune-12-to-18-years-070318900415?src=jobsearchDesk&sid=1521048680629&xp=31&px=1,"['Manager - Business Development', 'Business Development', 'New Product Development', 'sales', 'Market analysis']"
181,https://www.naukri.com/job-listings-Business-Development-Manager-Based-at-Pune-Evershine-Resource-Management-Private-Limited-Pune-3-to-8-years-070318003846?src=jobsearchDesk&sid=1521048680629&xp=32&px=1,"['business development management', 'new business', 'export import', 'business generation', 'air freight']"
182,https://www.naukri.com/job-listings-Assistant-Manager-Business-Development-Mumbai-Sparrow-Risk-Management-Pvt-Ltd-Mumbai-Mumbai-Suburbs-Navi-Mumbai-Pune-2-to-3-years-100318003232?src=jobsearchDesk&sid=1521048680629&xp=33&px=1,"['Business Development Management', 'Sales', 'Lead Generation', 'Client Meeting', 'Follow Ups', 'Business Development', 'Corporate Sales', 'Industrial Sales', 'industrial marketing', 'B2B Sales', 'b2b marketing']"
183,https://www.naukri.com/job-listings-Business-Development-Manager-Priyadarshini-Air-Wings-Pvt-Ltd-Pune-Delhi-NCR-Chennai-2-to-5-years-300817001745?src=jobsearchDesk&sid=1521048680629&xp=34&px=1,"['Sales Executive Activities', 'Marketing', 'Business Development Management', 'Selling', 'Promotions', 'Travel', 'sales executive', 'corporate sales', 'bdm', 'Business Development', 'business development manager', 'sales manager', 'marketing manager']"
184,https://www.naukri.com/job-listings-Business-Development-Manager-HTL-Aircon-Private-Limited-Pune-Ghorpadi-3-to-8-years-100318004450?src=jobsearchDesk&sid=1521048680629&xp=35&px=1,"['Sales', 'Business Dev']"
185,https://www.naukri.com/job-listings-Business-Development-Manager-Central-Investigation-Security-Services-Ltd-Vadodara-Pune-Nagpur-2-to-7-years-070318006053?src=jobsearchDesk&sid=1521048680629&xp=36&px=1,"['Business Development Management', 'New Business']"
186,https://www.naukri.com/job-listings-Business-Development-Executive-deputy-Manager-Sales-1-5-Years-Ace-Brain-Technologies-Private-Limited-Pune-1-to-5-years-100318004173?src=jobsearchDesk&sid=1521048680629&xp=37&px=1,"['social media', 'business development executive', 'business development manager', 'marketing manager', 'marketing head', 'Social Media Marketing', 'International Marketing', 'international sales', 'international business development']"
187,https://www.naukri.com/job-listings-Opening-Business-Development-Manager-rail-Projects-Sheet-Metal-Executive81-HR-Solutions-Pvt-Ltd-Pune-12-to-18-years-080318005144?src=jobsearchDesk&sid=1521048680629&xp=38&px=1,"['business development', 'manager business development', 'corporate sales', 'key account manager', 'major account manager']"
188,https://www.naukri.com/job-listings-Business-Development-Manager-Pune-Talent-Corner-HR-Services-Pvt-Ltd-Pune-1-to-5-years-250118004109?src=jobsearchDesk&sid=1521048680629&xp=39&px=1,"['Service Sales', 'Digital Marketing', 'Business Development Management', 'Bdm', 'Bd', 'Client Relationship', 'Target Achievement', 'Sales']"
189,https://www.naukri.com/job-listings-Business-Development-Manager-for-Hotel-Pune-Goa-Oasis-Pune-4-to-9-years-090318007087?src=jobsearchDesk&sid=1521048680629&xp=40&px=1,"['corporate sales', 'room sales', 'hotel sales', 'business development', 'sales', 'sales & marketing', 'hotel', 'hospitality', 'club', 'resort', 'hotels', 'bhm', 'hotel management', 'mice', 'sales manager', 'assistant sales manager', 'regional sales', 'bank']"
190,https://www.naukri.com/job-listings-Business-Development-Manager-for-Food-Industry-Pune-Nissar-Consultancy-Pvt-Ltd-Pune-5-to-10-years-070318000717?src=jobsearchDesk&sid=1521048680629&xp=41&px=1,"['sales', 'Marketing', 'business development', 'lead generation', 'food industry', 'fmcg industry']"
191,https://www.naukri.com/job-listings-Business-Development-Manager-Jobs-Cruze-Consultancy-services-Pune-0-to-5-years-090318007646?src=jobsearchDesk&sid=1521048680629&xp=42&px=1,"['Direct Sales', 'Business Development Management', 'Insurance', 'ANY SALE', 'CROSS SALE', 'Sales', 'sales marketing', 'marketing executive', 'business development executive']"
192,https://www.naukri.com/job-listings-Business-Development-Manager-Institutional-Sales-SAC-Management-India-Pvt-Ltd-Mumbai-Pune-Nagpur-5-to-10-years-101017006720?src=jobsearchDesk&sid=1521048680629&xp=43&px=1,"['institutional sales', 'market penetration', 'brand promotion', 'Business development', 'Relationship building']"
193,https://www.naukri.com/job-listings-Business-Development-Manager-Jobs-Cruze-Consultancy-services-Pune-Kolkata-1-to-5-years-060318008675?src=jobsearchDesk&sid=1521048680629&xp=44&px=1,"['business development management', 'team handling', 'life insurance', 'business development', 'INSURANCE', 'Bfsi Sales', 'financial sales', 'banking sales', 'direct sales']"
194,https://www.naukri.com/job-listings-Area-Business-Manager-Regional-Business-Manager-for-Pharma-Industry-Umano-Healthcare-Private-Limited-Delhi-NCR-Pune-Delhi-Mehsana-Surat-1-to-6-years-160218006353?src=jobsearchDesk&sid=1521048680629&xp=45&px=1,"['area sales management', 'regional management', 'business management', 'marketing representative', 'sales executive', 'gynecology', 'ortho', 'sales', 'bd', 'business development', 'marketing', 'pharma', 'pharma marketing', 'pharmaceutical marketing', 'pharmaceutical sales']"
195,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Pune-Allahabad-Coimbatore-Cuttack-Kochi-Erode-Indore-Kanpur-Surat-1-to-6-years-300916005985?src=jobsearchDesk&sid=1521048680629&xp=46&px=1,"['Business Development', 'Franchise', 'Zonal', 'HNI', 'Business Management Skills', 'Region', 'derivative']"
196,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-Coimbatore-Navi-Mumbai-1-to-6-years-200217000070?src=jobsearchDesk&sid=1521048680629&xp=47&px=1,"['equity', 'broking', 'trading', 'shares', 'brokerage', 'derivatives', 'options', 'demat', 'futures', 'stocks', 'broker', 'equity broking', 'stock market', 'ncdex', 'mcx', 'nse', 'bse', 'odin', 'now', 'neat', 'dealing', 'equity dealer', 'dealer', 'dmat', 'ncfm']"
197,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-Coimbatore-Navi-Mumbai-1-to-6-years-200217000068?src=jobsearchDesk&sid=1521048680629&xp=48&px=1,"['demat', 'advisor', 'odin', 'neat', 'trader', 'online trading', 'trading', 'sub broker', 'stock', 'share', 'equity', 'broking', 'securities', 'brokerage', 'commodity', 'mcx', 'nse', 'bse']"
198,https://www.naukri.com/job-listings-Cluster-Business-Manager-CORPORATE-ACCESS-Pune-2-to-6-years-270218002566?src=jobsearchDesk&sid=1521048680629&xp=49&px=1,"['Business Development', 'Inside Sales', 'Solution Selling', 'Consultative Sales', 'Cxo', 'Sales Management', 'New Business', 'Business Management', 'Product Innovation', 'Sales Ability']"
199,https://www.naukri.com/job-listings-Zonal-Business-Manager-Salary-1-2-Lakh-Per-Month-Pro-Trading-India-Mumbai-Bengaluru-Chennai-Hyderabad-Pune-Kolkata-Ahmedabad-Coimbatore-Navi-Mumbai-1-to-6-years-300916005839?src=jobsearchDesk&sid=1521048680629&xp=50&px=1,"['derivative', 'equity', 'neat', 'odin', 'bolt', 'nse', 'bse', 'mcx', 'ncdex', 'trader', 'dealer', 'ncfm', 'equity dealer', 'commodity dealer', 'dealing', 'advisor', 'rm', 'srm', 'broking', 'shares', 'demat', 'stocks', 'dmat', 'options', 'fx', 'forex', 'stock', 'equities', 'capital market', 'securities', 'commodity', 'rms']"
200,https://www.naukri.com/job-listings-Urgent-Opening-for-fresher-MBA-Business-Manager-for-Bangalore-CIMS-MEDICA-INDIA-PRIVATE-LIMITED-Bengaluru-Malleshwaram-0-to-0-years-140318001683?src=jobsearchDesk&sid=15210486874396&xp=1&px=1,"['Mba Fresher', 'mba marketing']"
201,https://www.naukri.com/job-listings-Business-Development-Manager-PinkBlue-in-Bengaluru-10-to-15-years-140318900109?src=jobsearchDesk&sid=15210486874396&xp=2&px=1,"['business development management', 'lead generation', 'promotions', 'hospital management', 'sales', 'Business Development']"
202,https://www.naukri.com/job-listings-Business-Manager-Medical-Devices-Bengaluru-Mumbai-4-to-8-years-140318900394?src=jobsearchDesk&sid=15210486874396&xp=3&px=1,"['sales', 'distribution', 'business management', 'medical devices', 'Sales Management', 'Sales Manager']"
203,https://www.naukri.com/job-listings-Business-Development-Manager-PinkBlue-in-Bengaluru-4-to-9-years-140318900108?src=jobsearchDesk&sid=15210486874396&xp=4&px=1,"['business development management', 'lead generation', 'promotions', 'hospital management', 'Business Development', 'Sales']"
204,https://www.naukri.com/job-listings-State-Business-Manager-Diagnostic-Industry-Delhi-NCR-Mumbai-Bengaluru-Hyderabad-Kolkata-4-to-9-years-140318900984?src=jobsearchDesk&sid=15210486874396&xp=5&px=1,"['biochemistry', 'hematology', 'immunology', 'secondary sales', 'post sales', 'business management', 'Selling', 'sales', 'Sales Management']"
205,https://www.naukri.com/job-listings-Regional-Business-Manager-Bangalore-Walter-Bushnell-Bengaluru-7-to-12-years-120318004112?src=jobsearchDesk&sid=15210486874396&xp=6&px=1,[]
206,https://www.naukri.com/job-listings-Business-Development-Manager-Rooftop-karnataka-Telangana-Mytrah-Energy-India-Private-Limited-Bengaluru-Hyderabad-10-to-15-years-140318000841?src=jobsearchDesk&sid=15210486874396&xp=7&px=1,"['Sales Executive Activities', 'Lead Generation', 'Channel Partners', 'Sales Strategy', 'Market Research', 'Team Management Skills', 'B2B', 'Sales Achievement', 'Sales Training', 'Region']"
207,https://www.naukri.com/job-listings-Business-Development-Manager-Digital-Web-Maffia-Bengaluru-Delhi-7-to-12-years-120318900511?src=jobsearchDesk&sid=15210486874396&xp=8&px=1,"['business development management', 'sales process', 'lead generation', 'revenue generation', 'cross selling', 'team handling', 'strategy', 'process management', 'strategic thinking', 'sales', 'b2b sales']"
208,https://www.naukri.com/job-listings-Requirement-Business-Development-Manager-Rajaji-Nagar-Bangalore-ICA-Edu-Skills-Pvt-Ltd-Bengaluru-Rajaji-Nagar-4-to-9-years-140318004751?src=jobsearchDesk&sid=15210486874396&xp=9&px=1,"['business development management', 'Business Development', 'marketing', 'BDM', 'BDE', 'business development manager', 'Educational Sales', 'Institutional Sales', 'Seminars', 'Events', 'btl', 'atl']"
209,https://www.naukri.com/job-listings-Business-Development-Manager-PMW-Performance-Solutions-Private-Limited-Bengaluru-Chennai-4-to-6-years-140318006691?src=jobsearchDesk&sid=15210486874396&xp=10&px=1,"['Performance Improvement', 'Consulting', 'Business Development', 'Coaching', 'Bu', 'Project Management', 'Go Getter', 'Marketing']"
210,https://www.naukri.com/job-listings-Manager-Business-Development-Recruitment-Consulting-Firm-SilverPeople-Bengaluru-2-to-6-years-140318901059?src=jobsearchDesk&sid=15210486874396&xp=11&px=1,"['Business Development Management', 'Digital Marketing', 'Cold Calling', 'Prospecting', 'Strategy', 'Advertising', 'Bd', 'Business Planning', 'Recruitment Consulting', 'Subject Matter Expertise']"
211,https://www.naukri.com/job-listings-Sales-Business-Development-Executive-manager-Uniheights-Interio-Private-Limited-Bengaluru-1-to-6-years-140318000452?src=jobsearchDesk&sid=15210486874396&xp=12&px=1,"['digital marketing', 'sales strategy', 'business development', 'b2b', 'target achievement', 'negotiation', 'major', 'presentation skills', 'preparing invoices', 'Sales', 'B2B Sales', 'corporate sales', 'Bde', 'bdm', 'bd']"
212,https://www.naukri.com/job-listings-Assistant-Business-Manager-IMMUNOSHOP-INDIA-PVT-LTD-Delhi-NCR-Mumbai-Bengaluru-Chennai-Kolkata-Agra-Chandigarh-2-to-7-years-130318008783?src=jobsearchDesk&sid=15210486874396&xp=13&px=1,"['sales', 'biotechnology', 'microbiology', 'biochemistry', 'channel partners', 'channel partner management', 'business management', 'customer relationship', 'relationship building', 'cold calling', 'immunology', 'elisa']"
213,https://www.naukri.com/job-listings-Manager-Sales-Business-Development-Consumer-Durables-Electrical-Bengaluru-Chennai-Delhi-NCR-Hyderabad-Mumbai-Kochi-Kerala-2-to-7-years-130318900090?src=jobsearchDesk&sid=15210486874396&xp=14&px=1,"['channel sales', 'business development', 'consumer durables', 'channel partners', 'sales management', 'btl', 'exhibitions', 'strategy', 'Sales']"
214,https://www.naukri.com/job-listings-Urgent-hiring-Business-Development-Manager-casa-for-a-Leading-Bank-Buzzworks-Business-Services-Pvt-Ltd-Bengaluru-1-to-4-years-060318002207?src=jobsearchDesk&sid=15210486874396&xp=15&px=1,"['Sales', 'Business Development Management', 'Cross Selling', 'Customer Service', 'Casa', 'Retention', 'Banking', 'Customer Satisfaction']"
215,https://www.naukri.com/job-listings-Manager-Business-Development-Software-Bengaluru-3-to-6-years-140318900120?src=jobsearchDesk&sid=15210486874396&xp=16&px=1,"['business development management', 'software sales', 'bdm', 'b2b', 'enterprise software', 'client satisfaction', 'IT Sales', 'B2B Sales', 'Corporate Sales', 'IT Product Sales', 'Client Relationships']"
216,https://www.naukri.com/job-listings-Assistant-Manager-Business-Development-The-Navigators-Bengaluru-3-to-5-years-150817000307?src=jobsearchDesk&sid=15210486874396&xp=17&px=1,"['Corporate Sales', 'Business Development', 'lead generation']"
217,https://www.naukri.com/job-listings-Business-Development-Executive-Manager-The-Navigators-Bengaluru-1-to-6-years-110917003209?src=jobsearchDesk&sid=15210486874396&xp=18&px=1,"['Business Development', 'Go Getter', 'lead generation']"
218,https://www.naukri.com/job-listings-Openings-For-Business-Development-Manager-TeamRoll-INC-Bengaluru-Vijayanagar-1-3-to-5-years-140318007403?src=jobsearchDesk&sid=15210486874396&xp=19&px=1,"['Business Development Management', 'Digital Marketing', 'Cold Calling', 'Advertising']"
219,https://www.naukri.com/job-listings-Business-Development-Manager-2-4yrs-Pragati-Biocare-Pvt-Ltd-Bengaluru-2-to-4-years-140318005945?src=jobsearchDesk&sid=15210486874396&xp=20&px=1,"['business development manager', 'marketing manager', 'Marketing Head']"
220,https://www.naukri.com/job-listings-Business-Development-Manager-Myforexeye-Fintech-P-Ltd-Chennai-Bengaluru-Hyderabad-2-to-5-years-140318002646?src=jobsearchDesk&sid=15210486874396&xp=21&px=1,"['Business Development Management', 'Sales', 'direct sales', 'corporate sales', 'Insurance Sales', 'Broking', 'securities', 'Corporate Finance', 'Forwards', 'Futures', 'options', 'Risk Management', 'Hedging', 'CFA']"
221,https://www.naukri.com/job-listings-Manager-Business-Development-SAP-B1-HANA-Sales-Chennai-GLOSAP-SYSTEMS-PRIVATE-LIMITED-Bengaluru-Chennai-Hosur-6-to-8-years-220817000381?src=jobsearchDesk&sid=15210486874396&xp=22&px=1,"['Business Development Management', 'Solution Sales', 'Customer Acquisition', 'Account Management', 'Market Development', 'bdm', 'business development manager', 'bdo', 'bde', 'business development executive', 'sales business development']"
222,https://www.naukri.com/job-listings-Assistant-Manager-Business-Development-ELS-International-Educations-Pathways-Pvt-Ltd-Bengaluru-2-to-4-years-261217005135?src=jobsearchDesk&sid=15210486874396&xp=23&px=1,"['Marketing Planning', 'Sales', 'Business Development Management', 'Lead Management', 'Market Research', 'Campaigns', 'E - marketing', 'CRM', 'Management Systems', 'Student Counseling', 'Overseas Education']"
223,https://www.naukri.com/job-listings-Business-Development-Managers-All-Levels-ISDC-Projects-India-Pvt-Ltd-Delhi-NCR-Bengaluru-Kochi-1-to-6-years-230218001962?src=jobsearchDesk&sid=15210486874396&xp=24&px=1,"['Sales', 'Marketing', 'Business Development', 'New Business', 'Region', 'Customer Relationship', 'Strategy', 'Product Development', 'Regional Sales Manager', 'Educational Sales', 'Educational Marketing', 'institutional marketing', 'educational selling']"
224,https://www.naukri.com/job-listings-Asst-Manager-Business-Development-3-5-Years-Experience-HIRING-STUDIO-Bengaluru-Indira-Nagar-3-3-to-5-years-140318002089?src=jobsearchDesk&sid=15210486874396&xp=25&px=1,"['Business Development Management', 'Assistant Manager', 'Business Development', 'Event Management']"
225,https://www.naukri.com/job-listings-Business-Development-Manager-Navigers-Startup-Bengaluru-3-to-5-years-130318901463?src=jobsearchDesk&sid=15210486874396&xp=26&px=1,"['Business Development Management', 'Sales', 'Marketing', 'Lead Generation', 'Market Expansion', 'Product Service', 'Business Development Manager']"
226,https://www.naukri.com/job-listings-Business-Development-Manager-Coursenity-C-o-Ejyle-Technologies-Private-Limited-Bengaluru-Mahadevpura-1-to-2-years-130318008045?src=jobsearchDesk&sid=15210486874396&xp=27&px=1,"['Corporate Sales', 'Digital Marketing']"
227,https://www.naukri.com/job-listings-Business-Development-Manager-Sales-Executive-Pearlescent-Minchem-India-Pvt-Ltd-Bengaluru-Bellandur-2-1-to-4-years-130318000891?src=jobsearchDesk&sid=15210486874396&xp=28&px=1,"['international sales', 'business development', 'domestic sales', 'sales executive activities', 'negotiation skills', 'export', 'written communication', 'communication skills', 'business development manager', 'business development executive', 'marketing executive', 'sales marketing']"
228,https://www.naukri.com/job-listings-Business-Development-Manager-Enormous-IT-Services-Pvt-Ltd-Bengaluru-1-to-6-years-140318000017?src=jobsearchDesk&sid=15210486874396&xp=29&px=1,"['lead generation', 'revenue generation', 'client acquisition', 'business development', 'client servicing', 'client relationship']"
229,https://www.naukri.com/job-listings-Business-Development-Manager-VIRTUOSITY-Mumbai-Bengaluru-Pune-1-to-6-years-130318003907?src=jobsearchDesk&sid=15210486874396&xp=30&px=1,"['Business Development Management', 'Sales', 'Bdm', 'Lead Generation', 'Social Media Marketing', 'internet marketing', 'digital marketing', 'Data Mining', 'Client Acquisition']"
230,https://www.naukri.com/job-listings-Openings-for-Business-Development-Manager-in-South-India-Loactions-HGS-International-Services-Pvt-Ltd-Bengaluru-Chennai-Hyderabad-2-to-5-years-130318001353?src=jobsearchDesk&sid=15210486874396&xp=31&px=1,"['business development management', 'agency channel', 'agency manager', 'insurance', 'health insurance']"
231,https://www.naukri.com/job-listings-Business-Development-Manager-Mobikon-Startup-Bengaluru-Pune-Mumbai-4-to-5-years-130318900370?src=jobsearchDesk&sid=15210486874396&xp=32&px=1,"['business development management', 'indirect sales', 'lead generation', 'client acquisition', 'market penetration', 'client relationship', 'key accounts', 'business planning', 'payment collection']"
232,https://www.naukri.com/job-listings-Business-Development-Manager-Inside-Sales-international-BD-Aldius-Consulting-Group-Bengaluru-Victoria-Road-2-to-4-years-130318010049?src=jobsearchDesk&sid=15210486874396&xp=33&px=1,"['inside sales', 'lead generation', 'cold calling', 'outbound sales', 'consultative sales', 'market research', 'Client Acquisition', 'International Business Development', 'Account Management']"
233,https://www.naukri.com/job-listings-Business-Development-Manager-Binary-Semantics-Limited-Bengaluru-2-to-4-years-130318007360?src=jobsearchDesk&sid=15210486874396&xp=34&px=1,"['Business Development Management', 'Software Sales', 'ERP Sales', 'Lead Generation', 'Cold Calling', 'Product Sales', 'Communication Skills', 'sales', 'bde', 'bdm', 'business development']"
234,https://www.naukri.com/job-listings-Business-Manager-branch-Manager-bangalore-Arihant-Capital-Markets-Ltd-Bengaluru-5-to-10-years-120318004455?src=jobsearchDesk&sid=15210486874396&xp=35&px=1,"['branch accounting', 'sales', 'finance', 'back office operations', 'budgeting', 'mutual funds', 'account opening', 'risk management', 'lead generation', 'business development', 'bdm', 'sales manager']"
235,https://www.naukri.com/job-listings-Senior-Executive-Manager-Business-Finance-HeadHunter-India-Bengaluru-3-to-6-years-140318003221?src=jobsearchDesk&sid=15210486874396&xp=36&px=1,"['Business Finance', 'Budgeting', 'Forecasting', 'Treasury Management', 'Financial Planning']"
236,https://www.naukri.com/job-listings-Business-Development-Manager-Bengaluru-Delhi-NCR-Mumbai-Pune-2-to-5-years-130318901427?src=jobsearchDesk&sid=15210486874396&xp=37&px=1,"['business development management', 'sales', 'client acquisition', 'strategic partnerships', 'revenue generation', 'client relationship', 'new business', 'strategy', 'business development manager']"
237,https://www.naukri.com/job-listings-Business-Development-Manager-Enterprise-Solutions-Bi-crm-SAAS-Bengaluru-3-to-8-years-120318900155?src=jobsearchDesk&sid=15210486874396&xp=38&px=1,"['sales management', 'business development management', 'lead generation', 'new business', 'crm', 'business generation', 'outbound calling', 'business development manager']"
238,https://www.naukri.com/job-listings-Manager-Business-Development-b2b-Sales-Fintech-Startup-Iim-iit-Bengaluru-4-to-9-years-120318900941?src=jobsearchDesk&sid=15210486874396&xp=39&px=1,"['business development management', 'b2b sales', 'lead generation', 'new client acquisition', 'product sales', 'new business development', 'region', 'business strategy', 'selling', 'Business Development Manager']"
239,https://www.naukri.com/job-listings-Business-Development-Mngr-for-HR-Staffing-Co-6-exp-15lpa-Bengaluru-New-Vistas-Recruitment-Consulting-Bengaluru-7-to-12-years-130318002378?src=jobsearchDesk&sid=15210486874396&xp=40&px=1,"['business development management', 'staffing', 'hr', 'team management', 'education sales']"
240,https://www.naukri.com/job-listings-Assistant-Manager-Business-Development-Bangalore-Sparrow-Risk-Management-Pvt-Ltd-Bengaluru-1-to-2-years-130318004519?src=jobsearchDesk&sid=15210486874396&xp=41&px=1,"['business development management', 'Corporate Sales', 'sales marketing', 'marketing executive', 'marketing officer', 'business development officer', 'business development executive', 'business development manager', 'sales manager', 'assistant sales manager']"
241,https://www.naukri.com/job-listings-Business-Development-Manager-H-R-Block-India-Pvt-Ltd-Mumbai-Bengaluru-6-to-10-years-130318006567?src=jobsearchDesk&sid=15210486874396&xp=42&px=1,"['business development management', 'marketing', 'business strategy', 'partnerships', 'negotiation']"
242,https://www.naukri.com/job-listings-Business-Development-Account-Manager-NiuTux-Digital-Media-Pvt-Ltd-Chennai-Bengaluru-1-to-3-years-130318000115?src=jobsearchDesk&sid=15210486874396&xp=43&px=1,"['Business Development', 'Account Management']"
243,https://www.naukri.com/job-listings-Regional-Sales-Manager-senior-Business-Development-for-Delhi-I-Interakt-Digital-Solutions-Pvt-Ltd-Delhi-NCR-Mumbai-Bengaluru-8-to-13-years-130318001902?src=jobsearchDesk&sid=15210486874396&xp=44&px=1,"['Regional Sales', 'Sales Management', 'Software Sales', 'Enterprise Software', 'Selling', 'CRM']"
